customer_ref,account_num,subs_id,msisdn,ocs_subscription_id,productoffering_id,productoffering_name,is_top_offer,productoffering_type_id,productoffering_type_value,event_type_id,event_type_name,event_dtm,calling_number,originating_number,called_number,upload_volume,download_volume,total_volume,rating_group,duration,number_of_messages,direction,operator_code,consumption_bucket_amount,consumption_type,actual_available_bucket,served_imsi,terminating_zone,terminating_country,originating_zone,originating_country,roaming_zone,roaming_country,session_id,location_cell_id,ocs_charged_amount,charged_amount_post_tax,tax_amount,hour_number,history_date
1000164017,2000264011,9158818010000000078,754200078,436607000078,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200903000100,754200078.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164027,2000264021,9158818010000000088,754200088,436607000088,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200903000100,754200088.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164028,2000264022,9158818010000000089,754200089,436607000089,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200089.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164029,2000264023,9158818010000000090,754200090,436607000090,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200090.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164030,2000264024,9158818010000000091,754200091,436607000091,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200091.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164040,2000264034,9158818010000000101,754200101,436607000101,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200101.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164041,2000264035,9158818010000000102,754200102,436607000102,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200102.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164042,2000264036,9158818010000000103,754200103,436607000103,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200103.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164043,2000264037,9158818010000000104,754200104,436607000104,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200104.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164053,2000264047,9158818010000000114,754200114,436607000114,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200114.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164054,2000264048,9158818010000000115,754200115,436607000115,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200115.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164055,2000264049,9158818010000000116,754200116,436607000116,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200116.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164056,2000264050,9158818010000000117,754200117,436607000117,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200117.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164066,2000264060,9158818010000000127,754200127,436607000127,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200127.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164067,2000264061,9158818010000000128,754200128,436607000128,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200128.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164068,2000264062,9158818010000000129,754200129,436607000129,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200129.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164069,2000264063,9158818010000000130,754200130,436607000130,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200130.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164079,2000264073,9158818010000000140,754200140,436607000140,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200140.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164080,2000264074,9158818010000000141,754200141,436607000141,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200141.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164081,2000264075,9158818010000000142,754200142,436607000142,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200142.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164082,2000264076,9158818010000000143,754200143,436607000143,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200143.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164092,2000264086,9158818010000000153,754200153,436607000153,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200153.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164093,2000264087,9158818010000000154,754200154,436607000154,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200154.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164094,2000264088,9158818010000000155,754200155,436607000155,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200155.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164095,2000264089,9158818010000000156,754200156,436607000156,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200156.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164105,2000264099,9158818010000000166,754200166,436607000166,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200166.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164106,2000264100,9158818010000000167,754200167,436607000167,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200167.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164107,2000264101,9158818010000000168,754200168,436607000168,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200168.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164108,2000264102,9158818010000000169,754200169,436607000169,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200169.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164118,2000264112,9158818010000000179,754200179,436607000179,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200179.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164119,2000264113,9158818010000000180,754200180,436607000180,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200180.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164120,2000264114,9158818010000000181,754200181,436607000181,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200181.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164121,2000264115,9158818010000000182,754200182,436607000182,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200182.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164157,2000264151,9158818010000000218,754200218,436607000218,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200218.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164158,2000264152,9158818010000000219,754200219,436607000219,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200219.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164159,2000264153,9158818010000000220,754200220,436607000220,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200220.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164160,2000264154,9158818010000000221,754200221,436607000221,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200221.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164170,2000264164,9158818010000000231,754200231,436607000231,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200231.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164171,2000264165,9158818010000000232,754200232,436607000232,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200232.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164172,2000264166,9158818010000000233,754200233,436607000233,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200233.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164173,2000264167,9158818010000000234,754200234,436607000234,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200234.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164183,2000264177,9158818010000000244,754200244,436607000244,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200244.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164184,2000264178,9158818010000000245,754200245,436607000245,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200245.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164185,2000264179,9158818010000000246,754200246,436607000246,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200246.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164186,2000264180,9158818010000000247,754200247,436607000247,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200247.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164196,2000264190,9158818010000000257,754200257,436607000257,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200257.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164197,2000264191,9158818010000000258,754200258,436607000258,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200258.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164198,2000264192,9158818010000000259,754200259,436607000259,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200259.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164199,2000264193,9158818010000000260,754200260,436607000260,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200260.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164209,2000264203,9158818010000000270,754200270,436607000270,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200270.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164210,2000264204,9158818010000000271,754200271,436607000271,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200271.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164211,2000264205,9158818010000000272,754200272,436607000272,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200272.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164212,2000264206,9158818010000000273,754200273,436607000273,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200273.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164222,2000264216,9158818010000000283,754200283,436607000283,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200906000100,754200283.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164223,2000264217,9158818010000000284,754200284,436607000284,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200907000100,754200284.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164224,2000264218,9158818010000000285,754200285,436607000285,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200908000100,754200285.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164225,2000264219,9158818010000000286,754200286,436607000286,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200909000100,754200286.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164236,2000264230,9158818010000000297,754200297,436607000297,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200801000001,754200297.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164237,2000264231,9158818010000000298,754200298,436607000298,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200801000001,754200298.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164238,2000264232,9158818010000000299,754200299,436607000299,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200801000001,754200299.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164248,2000264242,9158818010000000309,754200309,436607000309,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200224000100,754200309.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164249,2000264243,9158818010000000310,754200310,436607000310,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200225000100,754200310.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164250,2000264244,9158818010000000311,754200311,436607000311,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200226000100,754200311.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164251,2000264245,9158818010000000312,754200312,436607000312,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200227000100,754200312.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164261,2000264255,9158818010000000322,754200322,436607000322,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200308000100,754200322.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164262,2000264256,9158818010000000323,754200323,436607000323,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200309000100,754200323.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164263,2000264257,9158818010000000324,754200324,436607000324,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200310000100,754200324.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164264,2000264258,9158818010000000325,754200325,436607000325,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200311000100,754200325.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164274,2000264268,9158818010000000335,754200335,436607000335,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200321000100,754200335.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164275,2000264269,9158818010000000336,754200336,436607000336,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200322000100,754200336.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164276,2000264270,9158818010000000337,754200337,436607000337,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200323000100,754200337.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164277,2000264271,9158818010000000338,754200338,436607000338,6400000001,Mobile Prepaid 3 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200324000100,754200338.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
